Unnamed: 0,Name,Company,LinkedIn,Batch,exit_value_usd,total_funding_usd
61,Mathias Hermansen,GamerPay,https://www.linkedin.com/in/mathias-hermansen-34b1b88/ ,S21,0.0,2000000.0
62,Daniel Campion,Sitenna,https://www.linkedin.com/in/danielcampion/,S21,0.0,5100000.0
63,Brian Sexton,Sitenna,https://www.linkedin.com/in/briansexton-ire/,S21,0.0,5100000.0
64,Adam McAskill,Evidence,https://www.linkedin.com/in/adam-mcaskill-74515720/,S21,0.0,2100000.0
65,Sean Hughes,Evidence,https://ca.linkedin.com/in/hughessean,S21,0.0,2100000.0
66,Aaron Hannon,Luminate Medical,https://www.linkedin.com/in/aaronhannon/,S21,0.0,25000000.0
67,Barbara Oliveira,Luminate Medical,https://www.linkedin.com/in/barbaralolive/,S21,0.0,25000000.0
68,Moktar Yusuf,Pactima,https://www.linkedin.com/in/moktar-yusuf/,S21,0.0,55000000.0
69,Joel Kapongo,Pactima,https://www.linkedin.com/in/joelkapongo,S21,0.0,55000000.0
70,Adil Yusuf,Medium Biosciences,https://www.linkedin.com/in/adil-yusuf,S21,0.0,0.0
71,Mohamed Hassan Kane,Medium Biosciences,https://www.linkedin.com/in/mohamed-hassan-kane-4b50328a?trk=nav_responsive_tab_profile,S21,0.0,0.0
72,Hamed Fesharaki,Adra,http://www.linkedin.com/in/hamedfesharaki,S21,0.0,250000.0
73,Liushifeng Chen,Adra,https://www.linkedin.com/in/shifeng-chen-120534219/,S21,0.0,250000.0
74,Yasaman Nematbakhsh,Adra,https://www.linkedin.com/in/yasaman-nemat/,S21,0.0,250000.0
75,Uzo Ometu,BlackOakTV,https://www.linkedin.com/in/ometu/,S21,0.0,17000000.0
76,Iyanu Obidele,BlackOakTV,https://www.linkedin.com/in/iyanu-obidele-8513a879,S21,0.0,17000000.0
77,Carl Atupem,Bytebot,https://www.linkedin.com/in/carl-atupem-94873245/,S21,0.0,0.0
78,Dane Hurtubise,Spoken,https://www.linkedin.com/in/hurtubise/,S21,0.0,0.0
79,Geoff Abraham,Spoken,https://www.linkedin.com/in/lawrence-geoffrey-abraham/,S21,0.0,0.0
80,Daniel Hung,Birdie,https://www.linkedin.com/in/dhung09,S21,0.0,0.0
81,Ira Spector,SFA Therapeutics,https://www.linkedin.com/in/ira-spector-00414310/,S21,0.0,9130000.0
82,Alla Arzumanyan,SFA Therapeutics,https://www.linkedin.com/in/alla-arzumanyan-66a79a18b,S21,0.0,9130000.0
83,Mark Feitelson,SFA Therapeutics,https://www.linkedin.com/in/mark-feitelson-707771a,S21,0.0,9130000.0
84,Amine Skalli,Crew,https://www.linkedin.com/in/amineskalli/,S21,0.0,2300000.0
85,James Murray,Therify,https://www.linkedin.com/in/jamesedwmurray/,S21,0.0,3430000.0
86,Warren Sadler,Therify,https://www.linkedin.com/in/warren-sadler-24638466/,S21,0.0,3430000.0
87,Nico Julian,Phykos,https://www.linkedin.com/in/nico-julian-77586111/,S21,0.0,0.0
88,Jeff Zerger,Phykos,https://www.linkedin.com/in/jeff-zerger-8a49159/,S21,0.0,0.0
89,Alex Zhou,Hirebolt,https://www.linkedin.com/in/alexanderzhou/,S21,0.0,1500000.0
90,Lorenzo Sani,Hirebolt,https://www.linkedin.com/in/lorenzo-sani/,S21,0.0,1500000.0
91,Logan Welbaum,Plai,https://www.linkedin.com/in/logan-welbaum,S21,0.0,0.0
92,Yi Sung (Sung) Yong,Atlas,https://www.linkedin.com/in/yongyisung/,S21,0.0,1900000.0
93,Shawn Liam,Atlas,https://www.linkedin.com/in/shawnliam/,S21,0.0,1900000.0
94,Ernest Sim,Atlas,https://www.linkedin.com/in/ernestsim/,S21,0.0,1900000.0
95,Dan Meyer,CellChorus,https://www.linkedin.com/in/danmeyer/,S21,0.0,4825000.0
96,Navin Varadarajan,CellChorus,https://www.linkedin.com/in/navin-varadarajan-95207814,S21,0.0,4825000.0
97,Mirella Mashiach,Output Biosciences,https://www.linkedin.com/in/mirella-mashiach/,S21,0.0,500000.0
98,"Adi Mashiach, MD",Output Biosciences,https://www.linkedin.com/in/adi-mashiach/,S21,0.0,500000.0
99,Maria Eugenia Filmanovic,Abatable,https://www.linkedin.com/in/mariafilmanovic/,S21,0.0,16500000.0
100,Valerio Magliulo,Abatable,https://www.linkedin.com/in/valerio-magliulo/,S21,0.0,16500000.0
101,Stanislav Golubchik,ContraForce,https://www.linkedin.com/in/stan-golubchik/,S21,0.0,5250000.0
102,Ricky Melendez,ContraForce,http://linkedin.com/in/ricky-melendez-9707a7b2,S21,0.0,5250000.0
103,Akash Bansal,Storylane,https://www.linkedin.com/in/akashbansal/,S21,0.0,0.0
104,Nalin Senthamil,Storylane,https://www.linkedin.com/in/nalinpradeep/,S21,0.0,0.0
105,Shreyansh Gandhi,StrideQ,https://www.linkedin.com/in/shreyanshgandhi/,S21,0.0,0.0
106,Sreehari Pulikkal Sivadasan,StrideQ,https://www.linkedin.com/in/sreeharips,S21,0.0,0.0
107,Miroslav Gasparek,Sensible Biotechnologies,https://www.linkedin.com/in/miroslavgasparek/,S21,0.0,4200000.0
108,Marian Kupculak,Sensible Biotechnologies,https://www.linkedin.com/in/marian-kupculak-34468a85/,S21,0.0,4200000.0
109,Divyang Arora,Byte Kitchen,https://www.linkedin.com/in/divyang7/,S21,0.0,6000000.0
110,Rahul Madadi,Byte Kitchen,https://www.linkedin.com/in/rahul-madadi-85734161/,S21,0.0,6000000.0
111,Quinn McKenna,Byte Kitchen,https://www.linkedin.com/in/quinnmckenna/,S21,0.0,6000000.0
112,Dorus van den Oord,Orderli,https://linkedin.com/in/dorusvandenoord,S21,0.0,939310.0
113,Maurits Franken,Orderli,https://www.linkedin.com/in/maurits-franken,S21,0.0,939310.0
114,Sefa Ikyaator,Suplias,https://www.linkedin.com/in/sefa-ikyaator-52617946/,S21,0.0,0.0
115,Stephen Igwue,Suplias,https://www.linkedin.com/in/stigwue/,S21,0.0,0.0
116,Omair Ansari,Abhi,https://linkedin.com/in/omair-ansari-40494329,S21,0.0,2000000.0
117,Ali Ladhubhai,Abhi,https://pk.linkedin.com › ali-ladhubhai-205b0710a,S21,0.0,2000000.0
118,Khairul Anwar Mohamad Zaki,Pandai,https://www.linkedin.com/in/khairul-anwar-mohamad-zaki,S21,0.0,2030000.0
119,Akmal Akhpah,Pandai,https://www.linkedin.com/in/akmalakhpah,S21,0.0,2030000.0
120,Suhaimi Ramly,Pandai,https://www.linkedin.com/in/suhaimi-ramly/,S21,0.0,2030000.0
121,Lucas Martins,Verde,https://www.linkedin.com/in/lucasvbm/,S21,0.0,0.0
122,Jorge Silveira,Verde,https://www.linkedin.com/in/jorgemlsilveira/?locale=en_US,S21,0.0,0.0
123,Nik Poturnak,idemeum,https://www.linkedin.com/in/npoturnak/,S21,0.0,0.0
124,Jagjit Sethi,idemeum,http://www.linkedin.com/in/jagjit-sethi-aa012b4,S21,0.0,0.0
125,Namit Chadha,Shape,https://www.linkedin.com/in/namitchadha/,S21,0.0,9900000.0
126,Roberto Salcedo,Baubap,https://www.linkedin.com/in/roberto-salcedo-nieto/,S21,0.0,143000000.0
127,Luis Villarreal,Baubap,https://www.linkedin.com/in/luisvcastilla/,S21,0.0,143000000.0
128,Harkunwar Singh,Novatr,https://www.linkedin.com/in/harkunwar-oneistox/,S21,0.0,0.0
129,Vipanchi Handa,Novatr,https://in.linkedin.com/in/vipanchi-handa,S21,0.0,0.0
130,Chaithanya Murali,Novatr,https://www.linkedin.com/in/chaithanya-murali-23b235139/,S21,0.0,0.0
131,Alex Vilhena,Malga,https://www.linkedin.com/in/alexvilhena/,S21,0.0,5500000.0
132,Thiago Garuti,Malga,https://www.linkedin.com/in/thiago-garuti-6844b557/,S21,0.0,5500000.0
133,Jiawei Li,Tuli Health,https://www.linkedin.com/in/jiawei-c-li/,S21,0.0,130000.0
134,Jialu Tu,Tuli Health,https://www.linkedin.com/in/jialu-tu-b2295615/,S21,0.0,130000.0
135,Sudhindra Subbarao,Stownest,https://linkedin.com/in/sudhindra-subbarao,S21,0.0,0.0
136,Ramesh Chincholi,Stownest,https://www.linkedin.com/in/rameshchincholi,S21,0.0,0.0
137,AMIETH KUMAR,Stownest,https://www.linkedin.com/in/sudhindra-subbarao,S21,0.0,0.0
139,Joaquin olmedo,Filadd,https://www.linkedin.com/in/joaquin-olmedo-9619b1100/,S21,0.0,0.0
140,Guillermo Bruchmann Tanodi,Filadd,https://www.linkedin.com/in/guillermo-bruchmann-4a3b9713b/,S21,0.0,0.0
141,Nicolás Ferrer,Filadd,https://www.linkedin.com/in/nicol%C3%A1s-ferrer-6b1527117/,S21,0.0,0.0
142,Agustin Trombotto,Filadd,https://www.linkedin.com/in/agustin-trombotto-a258b512a/,S21,0.0,0.0
143,Anjie Liu,Kiwi Biosciences,https://www.linkedin.com/in/anjie-l-b2715810b/,S21,0.0,1630000.0
144,David Hachuel Gurska,Kiwi Biosciences,https://www.linkedin.com/in/david-hachuel/,S21,0.0,1630000.0
145,Charlie Correa,Luable,https://www.linkedin.com/in/carloscorreavega/,S21,0.0,0.0
146,David Susa,Luable,https://www.linkedin.com/in/davidsusa,S21,0.0,0.0
147,Anmol Warman,Caire Health,https://www.linkedin.com/in/anmol-warman-139820160/,S21,0.0,0.0
148,Pranav Warman,Caire Health,https://www.linkedin.com/in/pranavwarman/,S21,0.0,0.0
150,Louis Knight-Webb,bloop,https://www.linkedin.com/in/knightwebb/,S21,0.0,0.0
151,Gabriel Gordon-Hall,bloop,https://www.linkedin.com/in/gabriel-gordon-hall-54a18812a/,S21,0.0,0.0
152,Urvin Soneta,Infer,https://www.linkedin.com/in/urvin-soneta-b77925146/,S21,0.0,0.0
153,Suneel Matham,Infer,https://www.linkedin.com/in/suneel-matham/,S21,0.0,0.0
154,Vaibhav Saxena,Infer,https://www.linkedin.com/in/vaib93/,S21,0.0,0.0
155,Ahmed Ashour,Pylon,https://www.linkedin.com/in/ahmed-ashour-80a9562b/,S21,0.0,36130000.0
156,Omar Radi,Pylon,https://www.linkedin.com/in/omar-radi,S21,0.0,36130000.0
157,Naren Sathiya,Telivy,https://www.linkedin.com/in/naren-sathiya-01197a19,S21,0.0,2630000.0
158,Shiv Gettu,Zuma,https://www.linkedin.com/in/shiv-gettu-735309ab/,S21,0.0,7200000.0
159,Kendrick Bradley,Zuma,https://www.linkedin.com/in/kendrick-bradley-3b094a108/,S21,0.0,7200000.0
160,Gega Tsurtsumia,PAYZE,https://www.linkedin.com/in/giorgitsurtsumia/,S21,0.0,0.0
161,Peter Weijmarshausen,Humane Genomics,https://www.linkedin.com/in/peterweijmarshausen/,S21,0.0,130000.0
162,Chad Moles,Humane Genomics,https://www.linkedin.com/in/chadmoles/,S21,0.0,130000.0
163,Anna-Sophie Hartvigsen,Female Invest,https://www.linkedin.com/in/anna-sophie-hartvigsen-46352611a/,S21,0.0,15700000.0
164,Emma Bitz,Female Invest,https://www.linkedin.com/in/emmabitz/?originalSubdomain=dk,S21,0.0,15700000.0
165,Camilla Falkenberg,Female Invest,https://www.linkedin.com/in/camilla-clo%C3%ABtta-falkenberg-69b78895/,S21,0.0,15700000.0
166,Reza Azizian,Ferveret,https://www.linkedin.com/in/reza-azizian-6821184a/,S21,0.0,2130000.0
167,Matteo Bucci,Ferveret,https://www.linkedin.com/in/matteo-bucci-10206b60,S21,0.0,2130000.0
168,Chris Horne,Filta,https://www.linkedin.com/in/chris-horne-28b24266/,S21,0.0,0.0
169,Joel Phillips,Siglo,https://www.linkedin.com/in/joelwp/,S21,0.0,0.0
170,Isaac Phillips,Siglo,https://www.linkedin.com/in/isaacphillips/,S21,0.0,0.0
171,Jose Ignacio Galindo,Waterplan,https://www.linkedin.com/in/joseignaciosg/,S21,0.0,18500000.0
172,Nicolas Wertheimer,Waterplan,https://www.linkedin.com/in/nicolas-wertheimer/,S21,0.0,18500000.0
173,Benjamin Claman,Buoyant Aero,https://www.linkedin.com/in/benjaminclaman/,S21,0.0,125000.0
174,Kris Bennatti,Hudson Labs (formerly Bedrock AI),https://www.linkedin.com/in/kbennatti/,S21,0.0,5130000.0
175,Suhas Pai,Hudson Labs (formerly Bedrock AI),https://www.linkedin.com/in/piesauce/,S21,0.0,5130000.0
176,Gautam Jayaraman,Onsite Pro,https://www.linkedin.com/in/gautamj/,S21,0.0,0.0
177,Omar Kassim,Nomod,https://www.linkedin.com/in/okassim/,S21,0.0,3400000.0
178,Colum Donahue,Genuity,https://www.linkedin.com/in/colum-p-donahue/,S21,0.0,0.0
179,Jason Noble,Genuity,www.linkedin.com/in/jason-noble-chicago,S21,0.0,0.0
180,Zaeem asif,Genuity,https://www.linkedin.com/in/zaeem-asif/,S21,0.0,0.0
181,Tomohiro Takano,Genomelink,https://www.linkedin.com/in/tomohiro-takano-a0b3662a/,S21,0.0,4490000.0
182,Yuta Matsuda,Genomelink,https://www.linkedin.com/in/yuta-matsuda-a492b6118/,S21,0.0,4490000.0
183,Kensuke Numakura,Genomelink,https://www.linkedin.com/in/knmkr/,S21,0.0,4490000.0
184,Mona Rakibe,Telmai,https://www.linkedin.com/in/monarakibe/,S21,0.0,8300000.0
185,Maxim Lukichev,Telmai,http://linkedin.com/in/maximlukichev,S21,0.0,8300000.0
186,James Vuong,Infina,https://www.linkedin.com/in/jameslvuong/,S21,0.0,6000000.0
187,Anthony Scarpone-Lambert,Adni,https://www.linkedin.com/in/anthony-scarpone-lambert-669052138/,S21,0.0,0.0
188,Jennifferre Mancillas,Adni,https://www.linkedin.com/in/jennifferre-mancillas/,S21,0.0,0.0
189,Jasmine Mansouri,Pillar,https://www.linkedin.com/in/jasminemansouri/,S21,0.0,0.0
190,Caroline Early,Pillar,https://www.linkedin.com/in/ccearly/,S21,0.0,0.0
191,Botty Dimanov,Tenyks,https://www.linkedin.com/in/botty-dimanov/,S21,0.0,3400000.0
192,Dmitry Kazhdan,Tenyks,https://www.linkedin.com/in/dmitry-kazhdan/,S21,0.0,3400000.0
193,Ismael Belkhayat,Chari,https://www.linkedin.com/in/belkhayat,S21,0.0,5240000.0
194,Sophia Alj,Chari,https://www.linkedin.com/in/sophia-alj-40333960/,S21,0.0,5240000.0
195,Darragh Mc Kay,Noloco,https://www.linkedin.com/in/darraghmckay/,S21,0.0,1400000.0
196,Anisa Mirza,Litnerd,https://www.linkedin.com/in/anisa-mirza-2781a045/,S21,0.0,130000.0
197,Sahil Hasan,Dots 💸,https://www.linkedin.com/in/sahilhasan/,S21,0.0,3000000.0
198,Kartikye Mittal,Dots 💸,https://www.linkedin.com/in/kartikye/,S21,0.0,3000000.0
199,Kedan Li,Revery AI,https://www.linkedin.com/in/kedanli/,S21,0.0,1330000.0
200,Min Jin Chong,Revery AI,https://www.linkedin.com/in/min-jin-chong-ab566212a/,S21,0.0,1330000.0
201,Jeffrey Zhang,Revery AI,https://www.linkedin.com/in/jeffrey-zhang-5a8030aa/,S21,0.0,1330000.0
202,Kenneth Cassel,RMFG,https://www.linkedin.com/in/kenneth-cassel/,S21,0.0,0.0
203,Alexander Baikovitz,Mach9,https://www.linkedin.com/in/alexbaikovitz/,S21,0.0,12000000.0
204,Haowen Shi,Mach9,https://www.linkedin.com/in/haowensh/,S21,0.0,12000000.0
205,Joshua Spisak,Mach9,https://www.linkedin.com/in/josh-spisak-b573b972,S21,0.0,12000000.0
206,Ian Lee,Examedi,https://www.linkedin.com/in/eunbin-lee-a38868169/,S21,0.0,19980000.0
207,Andres Kemeny,Examedi,https://www.linkedin.com/in/andres-kemeny/,S21,0.0,19980000.0
208,Juan Pablo Zepeda,Examedi,https://www.linkedin.com/in/juan-pablo-zepeda-nu%C3%B1ez-38423570/,S21,0.0,19980000.0
209,Andres Barrios,Ancana,https://www.linkedin.com/in/anbarrios/,S21,0.0,0.0
210,Ryan Black,Ancana,https://www.linkedin.com/in/ryanablack/,S21,0.0,0.0
211,Naz Malik,Onfolk,https://www.linkedin.com/in/naz-malik-72401199/,S21,0.0,0.0
212,Charlie Thomas,Onfolk,https://www.linkedin.com/in/charlie-t-4bba09118/,S21,0.0,0.0
213,Mike Bignold,Bolster,https://www.linkedin.com/in/michael-bignold-6092a27/,S21,0.0,40000000.0
214,Simon Ward,Floatpays Inc,https://www.linkedin.com/in/wardsimon/,S21,0.0,4000000.0
215,Aditya Haripurkar,HitPay,https://www.linkedin.com/in/adityaharipurkar/,S21,0.0,15750000.0
216,Nitin Muthyala,HitPay,http://linkedin.com/in/nitinmuthyala/,S21,0.0,15750000.0
217,Spencer Levitt,Coast,https://www.linkedin.com/in/spencer-levitt,S21,0.0,73500000.0
218,Austin Pager,Coast,https://www.linkedin.com/in/austin-pager/,S21,0.0,73500000.0
219,Joel Sercel,TransAstra Corporation,https://www.linkedin.com/in/joelsercel/,S21,0.0,3370000.0
220,Rob LaFave,Float,https://www.linkedin.com/in/roblafave,S21,0.0,0.0
221,Zachary Kim,Float,https://www.linkedin.com/pub/zachary-kim/3/a48/456,S21,0.0,0.0
222,Jordan Kobert,The Breakaway,https://www.linkedin.com/in/jordankobert/,S21,0.0,2900000.0
223,Kyle Yugawa,The Breakaway,https://www.linkedin.com/in/kyleyugawa,S21,0.0,2900000.0
224,Ishita Shah,Matrubials,https://www.linkedin.com/in/ishita-m-shah-ph-d-a6a9664/,S21,0.0,1225000.0
225,Bruce German,Matrubials,https://www.linkedin.com/in/bruce-german-2632a28,S21,0.0,1225000.0
226,Carlito Lebrilla,Matrubials,https://www.linkedin.com/in/carlito-lebrilla-9166429/,S21,0.0,1225000.0
227,David Mills,Matrubials,https://www.linkedin.com/in/david-a-mills-82256b4/,S21,0.0,1225000.0
228,Samanyou Garg,Writesonic,https://www.linkedin.com/in/samanyougarg/,S21,0.0,2600000.0
229,Sharud Agarwal,Akute Health,https://www.linkedin.com/in/sharud-agarwal-2441093b/,S21,0.0,130000.0
230,Sasha Miagkyi,outloud.ai,https://www.linkedin.com/in/oleksandr-miagkyi/,S21,0.0,50000.0
231,Igor Shelvinskyi,outloud.ai,https://www.linkedin.com/in/igor-shelvinskyi-96055249/,S21,0.0,50000.0
233,Dito Krista,Sirka,https://www.linkedin.com/in/dito-holanda/,S21,0.0,2600000.0
234,Gus Trigos,Mentum,https://www.linkedin.com/in/gustavoatrigos,S21,0.0,125000.0
235,Gabriel Spencer-Harper,Meticulous,https://www.linkedin.com/in/gabrielsharper,S21,0.0,4000000.0
236,Anushree Goenka,Spark Studio,https://www.linkedin.com/in/anushreegoenka/,S21,0.0,125000.0
237,Namita Goel,Spark Studio,https://www.linkedin.com/in/namita-goel-33918b5/,S21,0.0,125000.0
238,Kaustubh Khade,Spark Studio,https://www.linkedin.com/in/kaustubhkhade/,S21,0.0,125000.0
239,Jyothika Sahajanandan,Spark Studio,https://www.linkedin.com/in/jyothikas/,S21,0.0,125000.0
240,Julian Englert,Adaptyv,https://linkedin.com/in/julian-englert,S21,0.0,2500000.0
241,Daniel Nakhaee-Zadeh Gutierrez,Adaptyv,https://www.linkedin.com/in/danielnzg,S21,0.0,2500000.0
242,Riley O'Donnell,Endla,https://www.linkedin.com/in/rileyodonnell-1/,S21,0.0,500000.0
243,Michael Moore,Endla,https://www.linkedin.com/in/michaelmoore1997/,S21,0.0,500000.0
244,Daniel Li,aSim,https://www.linkedin.com/in/dli123/,S21,0.0,0.0
245,Daniel Kim,aSim,https://www.linkedin.com/in/dankim714/,S21,0.0,0.0
246,Chris Carde,HeyCharge,https://www.linkedin.com/in/pilotchris/,S21,0.0,4700000.0
247,Robert Lasowski,HeyCharge,https://www.linkedin.com/in/dr-robert-lasowski-0b60077b/,S21,0.0,4700000.0
248,Marcus Lima,Heimdal,https://www.linkedin.com/in/marcus-lima-144974101/,S21,0.0,6400000.0
249,Daniel Ruhman,Cumbuca,http://linkedin.com/in/daniel-ruhman-0b739353,S21,0.0,0.0
250,Elena Samuylova,Evidently AI,https://www.linkedin.com/in/elenasamuylova/,S21,0.0,15000000.0
251,Emeli Dral,Evidently AI,https://www.linkedin.com/in/emelidral/,S21,0.0,15000000.0
252,Emilien Sanchez,Whaly,https://www.linkedin.com/in/emiliensanchez/,S21,0.0,1900000.0
253,Florian Buguet,Whaly,https://www.linkedin.com/in/florian-buguet-a1150812/,S21,0.0,1900000.0
254,Pierre de Poulpiquet,Whaly,https://www.linkedin.com/in/pierre-de-poulpiquet-28ba1a95/,S21,0.0,1900000.0
255,Zach Bijesse,Payhippo,https://linkedin.com/in/zbijesse,S21,0.0,4000000.0
256,Uche Nnadi,Payhippo,https://www.linkedin.com/in/nnadi/,S21,0.0,4000000.0
257,Chioma Okotcha,Payhippo,https://www.linkedin.com/in/chiomaokotcha/,S21,0.0,4000000.0
258,Fernando Nery,Portão 3,https://www.linkedin.com/in/fernandonery/,S21,0.0,3725000.0
259,Anuraag Jain,Zensors,https://www.linkedin.com/in/jainanuraag/,S21,0.0,160000.0
260,Celine Tien,Flowly,https://www.linkedin.com/in/celine-tien-70828698/,S21,0.0,1900000.0
261,Narae Kim,Flowly,https://www.linkedin.com/in/narae-kim-933b7669/,S21,0.0,1900000.0
262,Julien Soros,Flowly,https://www.linkedin.com/in/julien-s-7268a9140/,S21,0.0,1900000.0
263,Rayees Rahman,Harmonic Discovery,https://www.linkedin.com/in/rayees-rahman-61896117b/,S21,0.0,83000000.0
264,J Lee,Harmonic Discovery,http://www.linkedin.com/in/jason-l-14043522,S21,0.0,83000000.0
265,Marcel Patek,Harmonic Discovery,https://www.linkedin.com/in/marcelpatek/,S21,0.0,83000000.0
266,Michael Chu,Makani Science,https://www.linkedin.com/in/mchu8/,S21,0.0,550000.0
267,Michelle Khine,Makani Science,https://www.linkedin.com/in/michelle-khine-a7111315/,S21,0.0,550000.0
268,Carlo Kobe,Fizz,https://www.linkedin.com/in/carlokobe/,S21,0.0,14400000.0
269,Scott Smith,Fizz,https://www.linkedin.com/in/alxscottsmith/,S21,0.0,14400000.0
270,Santiago Maldonado,lapzo,https://www.linkedin.com/in/smaldonadog/,S21,0.0,0.0
272,Mehdi Cherif Alami,Freterium,https://www.linkedin.com/in/mehdi-ca/,S21,0.0,4460000.0
273,Omar El Kouhene,Freterium,https://www.linkedin.com/in/omar-el-kouhene-981b0412/,S21,0.0,4460000.0
274,Hemmel Amrania,Digistain,https://www.linkedin.com/in/hemmel-amrania/,S21,0.0,1125000.0
275,Chris Phillips,Digistain,https://www.linkedin.com/in/chris-phillips-a650151b/,S21,0.0,1125000.0
276,Dan Hobbs,Protex AI,https://www.linkedin.com/in/dan-hobbs-258998ab/,S21,0.0,54000000.0
277,Ciarán O'Mara,Protex AI,https://www.linkedin.com/in/ciaranomara/,S21,0.0,54000000.0
278,Levi Epstein,Inflow,https://www.linkedin.com/in/levi-epstein-423539a2/,S21,0.0,14000000.0
279,Seb Isaacs,Inflow,https://www.linkedin.com/in/sebastianisaacs/,S21,0.0,14000000.0
280,Lissy Giacoman,Vinco,https://www.linkedin.com/in/lissymgiacoman/,S21,0.0,2400000.0
281,Miriam Fernandez,Vinco,https://www.linkedin.com/in/miriam-fernandezgg/,S21,0.0,2400000.0
282,Sofia Sada,Vinco,http://linkedin.com/in/sasegovs/,S21,0.0,2400000.0
283,Albert Gozzi,Aleph,https://www.linkedin.com/in/albertgozzi/,S21,0.0,16700000.0
284,Santiago Perez De Rosso,Aleph,https://www.linkedin.com/in/spderosso/,S21,0.0,16700000.0
285,Amar Kumar,KaiPod Learning,https://www.linkedin.com/in/kumaramar/,S21,0.0,1500000.0
286,Emilio Antun,Kodda,https://www.linkedin.com/in/emilio-antun-598b68136/,S21,0.0,0.0
287,Mike Alvarado,Kodda,https://www.linkedin.com/in/mikealvaradol/,S21,0.0,0.0
288,Gaston Zelerteins,Aleph Solutions (Alephee),https://www.linkedin.com/in/gzelerteins,S21,0.0,0.0
289,Javier Neumann,Aleph Solutions (Alephee),https://www.linkedin.com/in/javierneumann/,S21,0.0,0.0
290,Jonathan Saiegh,Aleph Solutions (Alephee),https://www.linkedin.com/in/jonathansaiegh/,S21,0.0,0.0
291,Christian Højbo Møller,Zoios.,https://www.linkedin.com/in/christianhojbo/,S21,0.0,1000000.0
292,Mikkel Agesen,Zoios.,https://www.linkedin.com/in/mikkel-agesen/,S21,0.0,1000000.0
293,Carlos Lau,Kurios,https://www.linkedin.com/in/carloslauv/,S21,0.0,2430000.0
294,Luis Ubillas Door,Kurios,https://www.linkedin.com/in/lubillas/,S21,0.0,2430000.0
295,Thomas Maremaa,Encuadrado,https://www.linkedin.com/in/tmaremaa,S21,0.0,1625000.0
296,Tomas Aguilera,Encuadrado,https://www.linkedin.com/in/tomasaguilera/,S21,0.0,1625000.0
297,Richie Bonilla,Forage Mail,https://www.linkedin.com/in/richie-bonilla,S21,0.0,0.0
298,Eni Jaupi,Forage Mail,https://www.linkedin.com/in/enijaupi/,S21,0.0,0.0
299,Sanket Chauhan,Stardex,https://www.linkedin.com/in/sanketchauhan,S21,0.0,0.0
300,Pranav Badami,Stardex,https://www.linkedin.com/in/pranavbadami/,S21,0.0,0.0
301,Christal Wang,Shimmer,https://www.linkedin.com/in/wangchristal/,S21,0.0,3500000.0
302,Vikram Sreedhar,Shimmer,https://www.linkedin.com/in/vikramsreedhar/,S21,0.0,3500000.0
303,Andrew Luo,OneSchema,https://www.linkedin.com/in/andrew-luo-6495704a/,S21,0.0,6300000.0
304,Emmett Miller,Multibase,https://www.linkedin.com/in/emmettmiller/,S21,0.0,27000000.0
305,Wyatt Miller,Multibase,https://www.linkedin.com/in/wyattmiller14/,S21,0.0,27000000.0
306,Leo Schottenstein,Multibase,https://www.linkedin.com/in/leo-schottenstein-0513/,S21,0.0,27000000.0
307,Jack Bowen,CoLoop,https://www.linkedin.com/in/jack-bowen-ab6b7018a/,S21,0.0,5000000.0
308,Adrien Wald,CoLoop,https://www.linkedin.com/in/adrien-wald-862495136,S21,0.0,5000000.0
309,Theo Tortorici,Dot,https://www.linkedin.com/in/theo-tortorici/,S21,0.0,3000000.0
310,Rick Radewagen,Dot,https://www.linkedin.com/in/radewagen/,S21,0.0,3000000.0
311,Sven Rudolph,Dot,https://www.linkedin.com/in/sven-rudolph-0b7910a0/,S21,0.0,3000000.0
312,Ali Nasser,ShipBlu,https://www.linkedin.com/in/alifnasser,S21,0.0,2400000.0
313,Ahmed ElKawass,ShipBlu,https://www.linkedin.com/in/ahmad-kawass-56b65815/,S21,0.0,2400000.0
314,Abdelrahman Hosny,ShipBlu,https://www.linkedin.com/in/abdelrahmanhosny/,S21,0.0,2400000.0
315,Curtis Fonger,Whalesync,https://www.linkedin.com/in/cfonger/,S21,0.0,2300000.0
316,Matthew Busel,Whalesync,https://www.linkedin.com/in/matthew-busel/,S21,0.0,2300000.0
317,Maria Terzi,Malloc,https://www.linkedin.com/in/maria-terzi/,S21,0.0,1800000.0
318,Liza Charalambous,Malloc,https://www.linkedin.com/in/lzcharalambous/,S21,0.0,1800000.0
319,Vrinda Gupta,Sequin,https://www.linkedin.com/in/vrindag/,S21,0.0,5700000.0
320,Mark Thomas,Sequin,https://www.linkedin.com/in/markmthomas/,S21,0.0,5700000.0
321,Clément Salaün,Formance,https://www.linkedin.com/in/clementsalaun,S21,0.0,21000000.0
322,James Martinez,Mergent,https://www.linkedin.com/in/jamescmartinez,S21,0.0,0.0
323,Gabriele Musella,Coinrule,http://www.linkedin.com/in/gabrielemusella,S21,0.0,2900000.0
324,Oleg Giberstein,Coinrule,https://www.linkedin.com/in/giberstein,S21,0.0,2900000.0
325,Zdenek Hofler,Coinrule,https://www.linkedin.com/in/zdenekhofler/,S21,0.0,2900000.0
326,Melissa Bime,Infiuss Health,https://www.linkedin.com/in/melissa-jane-bime-b833b5126/,S21,0.0,0.0
327,Ridwan Olalere,LemFi,https://www.linkedin.com/in/darilldrems/,S21,0.0,85000000.0
